text,category
newcastle 27-27 gloucester newcastle centre mathew tait answered his critics as he scored one try and made another  but he could not stop gloucester grabbing a draw.  the falcons were 22-6 down at the break before tait  recently axed by england after just one six nations outing  inspired his side to a 27-22 lead. a last-gasp touchdown from luke narraway pulled the visitors level. but gloucester missed out on victory when henry paul fluffed the conversion and seti kiole was denied a late try. newcastle had a couple of chances at the start of the second half with line-outs in the corner. but they failed to make them count until joe shaw found dave walder  who released mark mayerholfer in his own 22.  the former all black broke clear and popped the ball up for tait on halfway. he chipped ahead for michael stephenson to scorch through for the try  which walder converted to give newcastle a lifeline. they grabbed it with both hands  mayerhofler breaking through and tait making a brilliant early run to cut inside and race 30m to score. walder converted to make it 22-20 before he was just wide with a 40m penalty in the 70th minute.  mayerhofler then scythed through the middle for a try after hall charlton popped the ball up  and walder s conversion took newcastle 27-22 ahead. with three minutes of normal time left  narraway was driven over for a try in the corner which levelled the scores at 27-27. henry missed the conversion but gloucester nearly won it when kiole broke through only to be hauled down by charlton and tom may.  walder; may  tait  mayerhofler  stephenson; wilkinson  grindal; isaacson  long  ward; gross  hamilton; mccarthy  harris  dowson.  replacements: peel  wilson  thompson  parling  sititi  charlton  shaw.  goodridge; garvey  simpson-daniel  fanolua  kiole; paul  gomarsall; wood  curnier  powell; eustace  brown; forrester  buxton  balding.  replacements: elloway  sigley  cornwell  narraway  page  davies  mauger.,sport
uk coal plunges into deeper loss shares in uk coal have fallen after the mining group reported losses had deepened to £51.6m in 2004 from £1.2m.  the uk s biggest coal producer blamed geological problems  industrial action and  operating flaws  at its deep mines for its worsening fortunes. the south yorkshire company  led by new chief executive gerry spindler  said it hoped to return to profit in 2006. in early trade on thursday  its shares were down 10% at 119 pence. uk coal said it was making  significant progress  in shaking up the business. it had introduced new wage structures  a new daily maintenance regime for machinery at its mines and methods to continue mining in adverse conditions. the company said these actions should  significantly uplift earnings . it expected 2005 to be a  transitional year  and to return to profitability in 2006.  the recent rise in coal prices has failed to benefit the company as most of its output had already been sold  it said. total production costs were £1.30 per gigajoule  uk coal said  but the average selling price was just £1.18 per gigajoule.  we have a long journey ahead to fix these issues. we continue to make progress and great strides have already been made   said mr spindler. uk coal operates 15 deep and surface mines across nottinghamshire  derbyshire  leicestershire  yorkshire  the west midlands  northumberland and durham.,business
blair defends terror law changes the prime minister has defended measures to allow house arrest without trial  saying  several hundred  people in the uk are plotting terror attacks.  the government is facing opposition from tory and lib dem mps and its own backbenchers as it prepares for the final commons debate on the changes. but tony blair said there could be no concession on the  basic principle . mr blair told the bbc the  control orders  would only be used in the most limited circumstances. critics in the opposition and civil rights activists are worried that the home secretary will have the power to issue the detention orders. but the government has so far resisted pressure for judges to be responsible for making the orders  instead saying judges will be able to quash them.  an explanation is being sent by home secretary charles clarke to all mps and peers ahead of the final debate in the house of commons. on sunday  conservative shadow home secretary david davis claimed judges would get the powers to issue detention orders. and liberal democrat leader charles kennedy said some concessions had already been offered by the government during last-minute negotiations. some 32 labour mps voted against the legislation last week. barbara follett  whose first husband was killed while under house arrest in south africa during the apartheid era  confirmed she would vote against the government.  but the government is continuing to insist that  control orders  must be issued by the home secretary. mr blair told bbc radio 4 s woman s hour:  we are being advised by the police and the security services...  what they say is you have got to give us powers in between mere surveillance of these people - there are several hundred of them in this country who we believe are engaged in plotting or trying to commit terrorist acts - you have got to give us power in between just surveying them and being able  being sure enough of the proof  to prosecute them beyond reasonable doubt.  and these will be restrictions on their liberty that we will use only in the most limited circumstances.   a yougov poll in the daily telegraph suggested 75% of respondents thought action was sometimes necessary against people who had not committed an offence but who had been found by intelligence services to be planning a terrorist attack. but tory leader michael howard told bbc news that the government was again making a mistake in  rushing  anti-terrorism legislation.  i very much hope it would be possible to reach a compromise on this.  he said after meeting tony blair he had been left with the impression that  he really wasn t interested in any of the various proposals we have put forward . mr clarke wants house arrest and other powers to replace indefinite jail for terror suspects - something the law lords have ruled against on the basis that it breaches human rights. bbc political correspondent vicky young said some form of concession on the measures was likely to be needed to get the legislation through the house of lords  where labour does not have a majority and would require support from other parties. shami chakrabarti  director of civil liberties pressure group liberty  said who was able to issue the control orders was not the main issue. she said the legislation was  a travesty and a perversion of justice  and would remain  unpalatable  even if a judge was involved early in the process.,politics
labour s  eu propaganda  a  taxpayer subsidised propaganda exercise  on the eu is being used to lull the british public into a false sense of security  say the tories.  shadow foreign secretary michael ancram told mps a new white paper was part of trying to soften up opinion ahead of the referendum on the eu constitution. his claims were denied by foreign secretary jack straw  who accused the tories of  running scared  of debate. eu cooperation would help get better uk immigration controls  he argued.  mr straw used thursday s commons debate to launch the new white paper on the prospects for the eu in 2005. security  stability and prosperity would be the key themes when the uk took over the chairmanship of the eu in july  said mr straw. africa and climate change would also feature highly. he said the uk was trying to ensure future eu budgets were limited to 1% of europe s economic output and were spent  where it adds most value . mr straw promised to continue to ensure the uk s budget rebate  secured in 1984 by margaret thatcher  was  fully justified .  we  like all other countries  have a veto on any changes proposed in this area   he said.  mr ancram condemned the document  which the foreign office says has cost about £2 500 to design  print and deliver.  isn t the reason that the government is now involved in a taxpayer subsidised propaganda exercise to try to sell the new eu to the country in advance of the forthcoming referendum and general election    he asked. the tory spokesman also criticised the government for claiming the eu constitution would make europe easier to understand.  the government  last week  had to publish a commentary of 500 pages to try and explain this  easy and simple  constitution to the british people   he said.  who are they trying to kid   the proposed question for the constitution referendum is:  should the united kingdom approve the treaty establishing a constitution for the european union   the electoral commission on thursday said it was satisfied the question was easy to understand. the government has suggested the referendum on the constitution could take place in spring 2006  with the tories set to campaign for a  no  vote.  mr ancram said ministers were prolonging uncertainty by putting the vote off until the latest date possible. the foreign secretary hit back by saying tory attitudes to europe had helped keep the party out of power for more than a decade. mr straw argued cooperation with european partners could bring a  level playing field  on immigration and asylum controls.  you are setting your face against all of these things   he added. for the liberal democrats  sir menzies campbell said the uk should not ignore the need to reform the eu common agricultural policy. change was particularly important for developing countries wanting access to markets  he argued. sir menzies was among those worried about plans  backed by the uk  to lift the arms embargo imposed on china after the tiananmen square massacre. mr straw said no decisions had been taken - chinese human rights had improved but not by enough.,politics
correction agency plans dropped plans to create a single correctional agency for scotland have been scrapped.  the scottish executive will not now merge the scottish prison service with local authority social work criminal justice departments. the national correctional agency would have provided a  one-stop  justice system but has been abandoned in the wake of stiff opposition. instead  scottish councils and the prison service will be compelled to work more closely to cut reoffending. the plan was to ensure offenders were monitored by the same body during and after prison  preventing many from being lost in the system and helping more of them to stop reoffending.  scotland s reoffending rate is high  with more than 60% of prisoners reconvicted within two years of release from jail. this is leading to an ever-expanding prison population and the executive wants to tackle the problem. ministers thought merging the prison service with the council-controlled criminal justice social work departments  which provide community sentences  might have provided an answer. however  following a consultation on the idea  justice minister cathy jamieson has decided to drop the plans. instead  ms jamieson will change the law to help produce a closer working relationship between both elements of the justice system.  she will announce the move in her criminal justice plan on monday  aiming to  break down the barriers between what happens in prison and what happens in the community . the new measures will place a new statutory duty on the sps to work with local authorities and others in area partnerships. a national advisory board on offender management will also be created to advise ms jamieson on the sps s role and performance in reducing reoffending. the minister said:  better joint working will help prisons play a much stronger role in ending reoffending behaviour and in particular help address the revolving door of reoffending that sees offenders entering prison for short periods during which little is done to address the behaviour that brought them there.  communities who are paying the price for this reoffending - both in terms of crime and in terms of prison costs - expect better.  it costs the taxpayer £35 000 a year to provide each prison place and that cost is increasing.  taxpayers who suffer the consequences of crime also end up paying for keeping those people in prison.  therefore  as we continue to invest in the service  it is only right that we seek to ensure that that service becomes more accountable to the public it serves  to ministers and to parliament.,politics
cabinet anger at brown cash raid ministers are unhappy about plans to use whitehall cash to keep council tax bills down  local government minister nick raynsford has acknowledged.  gordon brown reallocated £512m from central to local government budgets in his pre-budget report on thursday. mr raynsford said he had held some  pretty frank discussions  with fellow ministers over the plans. but he said local governments had to deliver good services without big council tax rises.  the central government cash is part of a £1bn package to help local authorities in england keep next year s council tax rises below 5%  in what is likely to be a general election year.  mr raynsford said nearly all central government departments had an interest in well run local authorities. and he confirmed rows over the issue with ministerial colleagues.  obviously we had some pretty frank discussions about this   he told bbc radio 4 s the world at one. but he said there was a recognition that  a good settlement for local government  was important to health  education and  other government departments . ministers had to be sure local government could deliver without  unreasonable council tax increases   he added. mr raynsford dismissed a suggestion the move was designed to keep council taxes down ahead of an expected general election.   this is a response to the concerns that have been voiced by local government about the pressures they face.  mr raynsford also plans to make savings of £100m by making changes to local government pensions schemes. these would raise the age from which retiring workers could claim their pensions and limit how much they received if they retired early. he insisted the changes were  very modest  and designed to tackle the problem of workers retiring  very early . but general secretary of the public services union unison dave prentis criticised the plans.  if you want world class public services you don t get that by hitting people as they approach retirement.,politics
italy 17-28 ireland two moments of magic from brian o driscoll guided ireland to a workmanlike victory against italy.  a pair of classic outside breaks from the ireland captain set up tries for geordan murphy and peter stringer. italy led 9-8 early in the second half but stringer s try gave ireland a lead they never lost. the hosts cut the gap to 18-12 with 10 minutes left and nearly scored through ludovico nitoglia  but denis hickie s try ensured an irish victory. italy came flying out of the blocks and took the lead through a luciano orquera penalty after seven minutes.  it could have been better for the hosts but the fly-half missed two kickable penalties and ireland drew level with a ronan o gara penalty midway through the first half. the italians were driving at the heart of the irish defence and  for the first quarter  the irish pack struggled to secure any ball for their talented backs.  when they finally did  just before the half-hour mark  o driscoll promptly created a sparkling try for murphy. the ireland captain ran a dummy scissors and made a magical outside break before drawing the full-back and putting the diving murphy in at the corner. o gara missed the twice-taken conversion and the visitors found themselves trailing once again. roland de marigny took over the kicking duties for italy from the hapless orquera  and he landed a penalty either side of the break to edge italy into a 9-8 lead.  the only ireland player offering a real threat was o driscoll  and it was his break that set up the second try for the visitors. shane horgan threw an overhead pass as he was about to be forced into touch and stringer scooted over  with o gara landing the tricky conversion. a penalty apiece saw ireland leading 18-12 as the game entered the final quarter  but they were lucky to survive when italy launched a series of attacks. winger nitoglia dropped the ball as he reached for the line and italy nearly rumbled over from a driving maul.  an o gara penalty put ireland more than a converted try ahead and they made the game safe when hickie latched onto an inside pass from murphy and crossed for a converted try. o driscoll limped off late on  joining centre partner gordon d arcy on the sidelines  and the final word went to italy. prop martin castrogiovanni powered over for a try which was fitting reward for an italian pack which had kept the irish under pressure throughout.  de marigny; mi bergamasco  canale  masi  nitoglia; orquera  troncon; lo cicero  ongaro  castrogiovanni; dellape  bortolami; persico  ma bergamasco  parisse.  perugini  intoppa  del fava  dal maso  griffen  pozzebon  robertson.  murphy  horgan  o driscoll  d arcy  hickie  o gara  stringer  corrigan  byrne  hayes  o kelly  o connell  s easterby  leamy  foley.  sheahan  horan  o callaghan  miller  g easterby  humphreys  dempsey.  p o brien (new zealand),sport
ivanovic seals canberra victory serbia s ana ivanovic captured her first wta title with a straight-sets victory over hungarian melinda czink in the final of the canberra classic.  the 17-year-old took 83 minutes to take the match 7-5 6-1. ivanovic beat czink in the last round of qualifying but the hungarian made the main draw as a lucky loser after katarina srebotnik withdrew injured. ivanovic said:  i was really nervous in the beginning  but i pulled through and didn t do too much wrong.  a junior wimbledon finalist last year  she added:  it s my first wta title  and to win it has really given me more energy to practice and improve.  ivanovic will play 32nd seed iveta benesova of the czech republic in the first round.said of the australian open in melbourne.,sport
uk helps raped rwandan women britain is to give a £4m grant to help women survivors of the rwandan genocide who were raped and often deliberately infected with hiv/aids.  an estimated 25 000 girls and women were raped during the 1994 genocide. about 800 000 tutsis and moderate hutus were killed by hutu militias after the assassination of an ethnic hutu leader. the five-year department for international development funding will enable more survivors to have access to anti-retroviral treatment.  the plight of the infected women was overshadowed for a long time. it was overshadowed by rwanda s emergence from the 100 days of slaughter  during which time the mass killings took place  and the women s fate was largely a taboo subject. but many of the women were widowed and they now not only have their own children to care for but  in many cases  orphans too.  as the women die  the number of rwanda s orphans rises. until recently  very few of the women have had access to anti-retroviral treatment. that is now starting to change. this funding is intended to make anti-retrovirals and other care available for some 2 500 women. mary kayitesi blewitt  founder of the survivors fund (surf)  one of the organisations through which the funds are being channelled  said it was a recognition  before it was too late  that the survivors should be a priority for help.,politics
vodafone appoints new japan boss vodafone has drafted in its uk chief executive william morrow to take charge of its troubled japanese operation.  mr morrow will succeed shiro tsuda as president of vodafone kk  japan s number three mobile operator  in april. mr tsuda  who will become chairman  was appointed president only two months ago but the business has struggled since then  losing customers in january. vodafone had pinned its hopes on the launch of its 3g phones in november but demand for them has been slow.  while it has more than 15 million customers in japan  vodafone has found it difficult to satisfy japan s technologically demanding mobile users. it suffered a net loss of more than 58 000 customers in january  its second monthly reverse in the last year.  vodafone is going to need to put a lot of money into japan if it wants to rebuild the business   tetsuro tsusaka  a telecoms analyst with deutsche bank  told reuters.  i do not know if it will be worth it for them to spend that kind of money just for japan.,business
wenger steps up row arsene wenger has stepped up his feud with sir alex ferguson by claiming the manchester united manager is guilty of bringing football into disrepute.  the pair s long-running row was put back in the headlines on saturday when ferguson said his arsenal counterpart was  a disgrace . wenger initially refused to bite back  saying only:  i will never answer any questions any more about this man.  but now he claims ferguson should be punished by the football association. the latest twist in the ferguson-wenger saga came on saturday when the united boss  in an interview with the independent newspaper  discussed the events after the game between the two sides in october. united won 2-0 that day  at old trafford  but the game was followed by a now notorious food fight which saw ferguson s clothes covered in soup and pizza. the sides meet again at highbury on 1 february.  in the tunnel wenger was criticising my players  calling them cheats  so i told him to leave them alone and behave himself   ferguson said on saturday.  he ran at me with hands raised saying  what do you want to do about it    to not apologise for the behaviour of the players to another manager is unthinkable. it s a disgrace  but i don t expect wenger to ever apologise  he s that type of person.   those allegations were put to wenger after saturday s game at bolton  which arsenal lost to slip 10 points behind chelsea in the title race. at first he said only:  i ve always been consistent with that story and told you nothing happened.  if he has to talk  he talks. if he wants to make a newspaper article  he makes a newspaper article.  he doesn t interest me and doesn t matter to me at all. i will never answer to any provocation from him any more.  he does what he likes in england anyway. he can go abroad one day and see how it is.  but later on saturday  according to the independent  wenger spoke to a smaller group of reporters and expanded on his reaction.  i have no diplomatic relations with him   the arsenal boss is quoted as saying.  what i don t understand is that he does what he wants and you (the press) are all at his feet.   the situation (concerning the food fight) has been judged and there is a game going on in a month.  the managers have a responsibility to protect the game before the game. but in england you are only punished for what you say after the game.  now the whole story starts again. i don t go into that game. we play football. i am a football manager and i love football above all ... no matter what people say.  reminded that ferguson called him  a disgrace   wenger added:  i don t respond to anything. in england you have a good phrase. it is  bringing the game into disrepute .  but that is not only after a game  it is as well before a game.   ferguson had also claimed that united chief executive david gill and arsenal vice-chairman david dein had agreed at boardroom level not to discuss the incident in public. but ferguson added:  in the ensuing weeks all you got was a diatribe from arsenal about being kicked off the pitch and all that nonsense. gill phoned dein three times to complain but nothing was done.  the return is on 1 february and they will come out with another diatribe.  david gill and i feel we should set the record straight because arsenal have not written to us to apologise and we would not let that happen here.  meanwhile  the league managers association have offered to act as peacemakers in the hope of resolving the on-going row. during that stormy game in october  united striker ruud van nistelrooy caught arsenal s ashley cole with one particularly strong tackle. wenger later accused van nistelrooy of  cheating  and was fined £15 000 and  severely reprimanded  by the football association. ferguson admitted on saturday that van nistelrooy s tackle  which earned the dutchman a ban   could have given (cole) a serious injury   but he believes arsenal were the main aggressors.   wenger is always complaining the match was not played in the right spirit   he added.  they are the worst losers of all time  they don t know how to lose. maybe it is just manchester united  they don t lose many games to other teams.  we tend to forget the worst disciplinary record of all time was arsenal s up until last season. in fairness it has improved and now they are seen as paragons of virtue.  but to wenger it never happens  it is all some dream or nightmare.,sport
yukos loses us bankruptcy battle a judge has dismissed an attempt by russian oil giant yukos to gain bankruptcy protection in the us.  yukos filed for chapter 11 protection in houston in an unsuccessful attempt to halt the auction of its yugansk division by the russian authorities. the court ruling is a blow to efforts to get damages for the sale of yugansk  which yukos claims was illegally sold. separately  former yukos boss mikhail khodorkovsky began testimony on friday in his trial for fraud and tax evasion.  mr khodorkovsky - who has been in jail for more than a year - pleaded not guilty to the charges brought against him and denied involvement in any criminal activities.  i pride myself on heading for 15 years a number of successful companies and helping other enterprises rise from their knees   he told a russian court.  yugansk was auctioned to help pay off $27.5bn (£14.5bn) in unpaid taxes. it was bought for $9.4bn by a previously-unknown group  which was in turn bought up almost immediately by state-controlled oil company rosneft.  texas judge letitia clark said yukos did not have enough of a us presence to establish us jurisdiction.  the vast majority of the business and financial activities of yukos continue to occur in russia   judge clark said in her ruling.  such activities require the continued participation of the russian government.  yukos had argued that a us court was entitled to declare it bankrupt before its yugansk unit was sold  since it has local bank accounts and its chief finance officer bruce misamore lives in houston. yukos claimed it sought help in the us because other forums - russian courts and the european court of human rights - were either unfriendly or offered less protection. russia had indicated it would in any case not abide by the rulings of the us courts.  in her ruling  the judge acknowledged that  it appears likely that agencies of the russian government have acted in a manner that would be considered confiscatory under united states law . but she said her role was simply to decide on jurisdiction. the us court s jurisdiction had been challenged by deutsche bank and gazpromneft  a former unit of russian gas monopoly gazprom which is due to merge with rosneft. analysts said the ability of gazprom and rosneft to trade freely overseas had been stifled while the ownership of yugansk remained unclear.  yukos said it would consider its options in light of the ruling. however  it claimed that the court had backed its argument in four out of five key issues.  we believe the merits of our case are strong and simple   said chief executive steven theede.  our assets were illegally seized. we want them back or damages paid.,business
house prices drop as sales slow house prices fell further in november and property sale times lengthened as rate rises took their toll  the royal institute of chartered surveyors found.  a total of 48% of chartered surveyor estate agents reported lower prices in the three months to november - the highest level in 12 years. meanwhile the number of sales dropped 32% to an average of 22 per surveyor. the amount of unsold properties on their books rose for the sixth month in a row to an average of 67 properties.  the slowdown occurring in the market has given buyers more power to negotiate  but this time of year is traditionally a quiet one   rics housing spokesman ian perry said.  the decision by the bank of england not to increase interest rates further and the healthy economy is allowing confidence to consolidate.   the figures support recent data from the government and other bodies which all point to a slowdown in the housing market. on monday  the council of mortgage lenders  british bankers association and building societies association all said mortgage lending was slowing. the figures were published as another survey by property website rightmove said the average asking price of a home fell by more than £600 from £190 329 in november to £189 733 in december. around the uk  the midlands and south saw the biggest price falls  while london prices fell but at less than the national rate. in scotland  where prices have remained on an upward path  increases were more  moderate   rics added. but the news failed to dent confidence that sales will recover in future  with surveyors at their most optimistic in a year - as new purchase inquiries stabilised despite holding at lower levels.  sales usually pick up in the new year and i am confident this year will be no exception   mr perry added. looking ahead  the group is anticipating a quiet start to 2005 with the market picking up in the second half - prompting a 3% rise in prices over the coming 12 months.,business
bellamy under new fire newcastle boss graeme souness has reopened his dispute with craig bellamy after claiming the welshman was  not good enough  for the magpies. bellamy left newcastle to join celtic on loan after a major row with souness. souness - who refused to refer to the 25-year-old by name - said bellamy did not score enough goals  the chap that s just gone has scored 9.3 goals a season in his time in senior football - half of those weren t even in the top flight   said souness.  that s not good enough for a striker at a club like this.  we need to have two strikers who are near 20 goals on a regular basis.   bellamy turned down a move to birmingham in favour of joining celtic after a disagreement about the welsh international playing out of position quickly escalated. earlier in the week  souness had said that he risked losing the confidence of the players and damaging his own reputation if he had not taken a hard line after bellamy accused him of lying.   there are certain things you can forgive and forget   said souness.  but if i d been seen to be weak in this case there was no future for me with the players in the dressing room or any job i have after newcastle.  he could then return to st james  park - and he says that he wants to. however  it would seem unlikely he will play for newcastle again as long as souness remains in charge.,sport
ethiopia s crop production up 24% ethiopia produced 14.27 million tonnes of crops in 2004  24% higher than in 2003 and 21% more than the average of the past five years  a report says.  in 2003  crop production totalled 11.49 million tonnes  the joint report from the food and agriculture organisation and the world food programme said. good rains  increased use of fertilizers and improved seeds contributed to the rise in production. nevertheless  2.2 million ethiopians will still need emergency assistance.  the report calculated emergency food requirements for 2005 to be 387 500 tonnes. on top of that  89 000 tonnes of fortified blended food and vegetable oil for  targeted supplementary food distributions for a survival programme for children under five and pregnant and lactating women  will be needed.  in eastern and southern ethiopia  a prolonged drought has killed crops and drained wells. last year  a total of 965 000 tonnes of food assistance was needed to help seven million ethiopians. the food and agriculture organisation (fao) recommend that the food assistance is bought locally.  local purchase of cereals for food assistance programmes is recommended as far as possible  so as to assist domestic markets and farmers   said henri josserand  chief of fao s global information and early warning system. agriculture is the main economic activity in ethiopia  representing 45% of gross domestic product. about 80% of ethiopians depend directly or indirectly on agriculture.,business
angry williams rejects criticism serena williams has angrily rejected claims that she and sister venus are a declining force in tennis.  the sisters ended last year without a grand slam title for the first time since 1998. but serena denied their challenge was fading  saying:  that s not fair - i m tired of not saying anything.  we ve been practising hard. we ve had serious injuries. i ve had surgery and after  i got to the wimbledon final. i don t know many who have done that.  while serena is through to the australian open semi-finals  venus went out in the fourth round  meaning she has not gone further than the last eight in her last five grand slam appearances. but serena added:  venus had a severe strain in her stomach. i actually had the same injury  but i didn t tear it the way she did.   if i would have torn it  i wouldn t have been here.  she played a player (alicia molik) that just played out of her mind and venus made some errors that she probably shouldn t have made.  serena also said people tended to forget the impact the 2003 murder of sister yetunde price had had on the family.  to top it off  we have a very  very  very  very  very close family  serena continued.  to be in some situation that we ve been placed in in the past little over a year  it s not easy to come out and just perform at your best when you realize there are so many things that are so important.  so  no  we re not declining. we re here. i don t have to win this tournament to prove anything. i know that i m out here and i know that i m one of the best players out here.,sport
dollar drops on reserves concerns the us dollar has dropped against major currencies on concerns that central banks may cut the amount of dollars they hold in their foreign reserves.  comments by south korea s central bank at the end of last week have sparked the recent round of dollar declines. south korea  which has about $200bn in foreign reserves  said it plans instead to boost holdings of currencies such as the australian and canadian dollar. analysts reckon that other nations may follow suit and now ditch the dollar. at 1300 gmt  the euro was up 0.9% on the day at 1.3187 euros per us dollar. the british pound had added 0.5% to break through the $1.90 level  while the dollar had fallen by 1.3% against the japanese yen to trade at 104.16 yen.  at the start of the year  the us currency  which had lost 7% against the euro in the final three months of 2004 and had fallen to record lows  staged something of a recovery.  analysts  however  pointed to the dollar s inability recently to extend that rally despite positive economic and corporate data  and highlighted the fact that many of the us s economic problems had not disappeared. the focus once again has been on the country s massive trade and budget deficits  with predictions of more dollar weakness to come.  the comments from korea came at a time when sentiment towards the dollar was already softening   said ian gunner  a trader at mellon financial. on tuesday  traders in asia said that both south korea and taiwan had withdrawn their bids to buy dollars at the start of the session. mansoor mohi-uddin  chief currency strategist at ubs  said that there was a sentiment in the market that  central banks from asia and the middle east are buying euros . a report last month already showed that the dollar was losing its allure as a currency that offered rock-steady returns and stability. compiled by central banking publications and sponsored by the uk s royal bank of scotland  the survey found 39 nations out of 65 questioned were increasing their euro holdings  with 29 cutting back on the us dollar.,business
holmes secures comeback victory britain s kelly holmes marked her first appearance on home soil since winning double olympic gold with 1500m victory at the norwich union international.  holmes hit the front just before the bell in front of a sell-out crowd in glasgow and cruised to victory in a time of four minutes 14.74 seconds.  it was nice to get that out of the way. i was nervous about whether i would actually be able to get round.  i felt good. i just had to relax and use my racing knowledge   said holmes.  it was all about winning in front of my home crowd. the time is irrelevant.  i got round in one piece and didn t disgrace myself. now it s about going forward.  the reception i ve had since the olympics has been amazing and that s why i wanted to keep running this year  because i get a buzz from the crowd.  holmes ran a tactically perfect race to finish clear of france s hind dehiba and russia s svetlana cherkasova. the olympic 800m and 1500m champion s time was inside the qualifying mark for the european indoor championships in madrid in march. but the 34-year-old would not reveal whether she intended to run or not  having previously indicated she would leave a decision until after the birmingham grand prix on 18 february.,sport
tories plan migrant health checks non-european union citizens wanting to work in the uk will have to undergo tests for tuberculosis and hiv  under plans unveiled by the conservatives.  a positive test for tb would mean visa applications being turned down  while hiv would be dealt with case by case. leader michael howard said the checks on new arrivals would help protect public health and the nhs. labour said many tests were already done. the lib dems warned both parties against  pandering to prejudice .  the proposals  which would be brought in if the conservatives won the general election  would not apply to people coming to the uk for less than six months unless they intended to work in health or childcare or teaching. mr howard said the plans were based on policies already in action in canada  new zealand and australia.  it s very important that we should safeguard the good standards of public health that britain enjoys   he told bbc radio 4 s today programme. government figures suggest tb in england has increased by 25% over the past 10 years.  nearly two thirds of people with tb are born abroad   said mr howard.   i don t think a responsible government can stand aside and do nothing in the face of this problem.  but mr howard said the plans would not affect asylum applicants  claims. the proposals include:  - people coming to the uk from outside the eu for between six and 12 months from a  high incidence tb country  will have to undergo a chest x-ray.   - people coming to settle in the uk permanently from outside the eu will have to  demonstrate they have an acceptable standard of health .   - they will also have to show they are unlikely to be a danger to public health and are unlikely to  impose significant costs or demands  on the nhs.   - the tests will include a health check  chest x-rays for tb (except for children and pregnant women) and tests for hepatitis and hiv for over 16-year-olds. only the discovery of tb will mean people will be automatically denied a visa  other conditions will be dealt with on a  case by case basis .  there is already some screening in place. last year 185 000 people were tested for tb at heathrow and gatwick airports  only about 200 were found to be infected. and dr john moore-gillon  of the british lung foundation  said:  tb is not simply imported  we are seeing a rise in many sections of the uk-born population as well.  the government says the tories are  a bit late  to the issue. immigration minister des browne quoted its five-year plan for immigration and asylum  as saying:  we are implementing our existing powers by targeted health screening for tb in high-risk areas at the entry clearance stage.  those who are diagnosed would then need to seek treatment at home before being allowed to enter the uk.  meanwhile mark oaten  liberal democrat home affairs spokesman  said:  this is another worrying step in the war of words over asylum and immigration between labour and the conservatives.  michael howard knows perfectly well what bigger game he is playing  and history proves it is a very dangerous one.  lisa power  head of policy at aids charity the terrence higgins trust said the policy was prejudice-based rather than evidence-based.  in fact  it would be more likely to drive people with health conditions to falsify tests while others gain entry by simple dint of their eu status   she said.,politics
mayor will not retract nazi jibe london mayor ken livingstone has again refused to retract a nazi insult made to a jewish reporter.  labour s mr livingstone  who says he is  standing by  his remarks  had accused an evening standard journalist of being like a  concentration camp guard . at his weekly press conference on tuesday he said his comments were not racist and refused to apologise. he said to media representatives:  if you think they are racist  i think you are wrong.  the mayor said his comments would not affect the 2012 olympic bid and added that his determination to stand up for what he believed in may impress bid chiefs  who arrived in london on tuesday.  i think it is important that the ioc (international olympic committee) members realise that when we get the games...they have a mayor who is not going to panic  change course or get in a great flap but will deliver the games on time and to budget   he said.  on tuesday  the mayor said he would be making a full written response to the chairman of the assembly. two motions were passed by the london assembly  which is made up of 25 members elected to examine the mayor s activities  on monday asking him to apologise and withdraw his comments. the mayor said he had recounted to the assembly a number of  examples of intrusion by journalists  into his  and his family s private life.  i don t suggest for one minute that has anything to do with the holocaust which was uniquely the most evil chapter in history.  but when reporters say to me i m only doing this because it s my job... that s the same abdication of moral responsibility at the thin end of the wedge that in its most extreme and horrific version ends up with others being prepared to stand as a concentration camp guard.   we are responsible for our own choices in this life  i always have been and so have reporters.  an official complaint has been made to local government watchdogs by the board of deputies of british jews  demanding an investigation by the standards board of england. it has the power to suspended or bar him from office but mr livingstone said:  there must have been 20 instances like this over the last 24 years.   i have never in response to any of that modified a policy i believed to be right or modified a position i believed to be right and i don t intend to now.  because if i do that effectively you hand power over your policies and position to the editors of papers.  on tape mr livingstone  who once worked as a freelance restaurant critic on the paper  is heard asking reporter oliver finegold if he is a  german war criminal . mr finegold replies:  no  i m jewish  i wasn t a german war criminal. i m quite offended by that.  the mayor then says:  ah right  well you might be  but actually you are just like a concentration camp guard  you are just doing it because you are paid to  aren t you,politics
